iteration,Ux,Uy,Uz,k,omega,p
1559,9.74478e-06,9.60203e-06,1.0566e-05,9.39296e-06,9.8973e-06,1.73561e-06
1560,1.03502e-05,1.1143e-05,9.40004e-06,9.39304e-06,9.89721e-06,0.00010754
1561,8.30913e-06,9.84856e-06,1.2061e-05,9.39314e-06,9.89723e-06,1.61702e-06
1562,8.77416e-06,1.13866e-05,1.05054e-05,9.39321e-06,9.89728e-06,0.000116064
1563,9.3725e-06,9.75916e-06,9.64072e-06,9.39328e-06,9.89735e-06,1.61521e-06
1564,9.92035e-06,1.13287e-05,1.18705e-05,9.39322e-06,9.89739e-06,0.000142819
1565,1.05665e-05,9.77014e-06,1.06591e-05,9.3929e-06,9.89723e-06,1.96176e-06
1566,8.48174e-06,1.1538e-05,1.01894e-05,9.39288e-06,9.89725e-06,0.000133195
1567,8.98991e-06,9.87016e-06,9.19191e-06,9.3929e-06,9.89729e-06,1.68535e-06
1568,9.55529e-06,1.14376e-05,1.1394e-05,9.39298e-06,9.8973e-06,9.98209e-05
1569,1.01505e-05,9.83813e-06,1.03779e-05,9.3929e-06,9.89717e-06,1.51125e-06
1570,8.11337e-06,1.15499e-05,9.83008e-06,9.39314e-06,9.89722e-06,0.00010635
1571,8.5767e-06,9.86475e-06,1.20797e-05,9.39325e-06,9.89726e-06,1.46298e-06
1572,9.19755e-06,1.13697e-05,1.05356e-05,9.39329e-06,9.89731e-06,0.000132309
1573,9.77679e-06,9.67802e-06,9.59137e-06,9.39335e-06,9.89738e-06,1.81214e-06
1574,1.03725e-05,1.11793e-05,1.1722e-05,9.39299e-06,9.89724e-06,0.000121247
1575,8.31088e-06,9.88902e-06,1.09677e-05,9.3929e-06,9.89725e-06,1.55186e-06
1576,8.76091e-06,1.14514e-05,9.7556e-06,9.39294e-06,9.89731e-06,0.000150655
1577,9.3578e-06,9.68563e-06,1.21052e-05,9.39291e-06,9.8973e-06,1.9188e-06
1578,9.94903e-06,1.12914e-05,1.06925e-05,9.393e-06,9.89732e-06,9.69067e-05
1579,1.05378e-05,9.6541e-06,9.7614e-06,9.39302e-06,9.8972e-06,1.43051e-06
1580,8.42591e-06,1.13247e-05,1.23362e-05,9.39321e-06,9.89724e-06,0.00011256
1581,8.93576e-06,9.69864e-06,1.09025e-05,9.39332e-06,9.89728e-06,1.50774e-06
1582,9.50284e-06,1.12735e-05,9.87154e-06,9.39339e-06,9.89738e-06,0.000120423
1583,1.01142e-05,9.59721e-06,1.21975e-05,9.39313e-06,9.89724e-06,1.57322e-06
1584,8.06102e-06,1.12517e-05,1.11999e-05,9.39303e-06,9.89726e-06,0.000151656
1585,8.51592e-06,9.68486e-06,1.00653e-05,9.39294e-06,9.89727e-06,2.03121e-06
1586,9.10738e-06,1.12189e-05,8.97618e-06,9.39298e-06,9.89733e-06,0.000149386
1587,9.69481e-06,9.45469e-06,1.12196e-05,9.39294e-06,9.89732e-06,1.89087e-06
1588,1.02947e-05,1.09463e-05,9.87805e-06,9.393e-06,9.89719e-06,0.000100554
1589,8.19276e-06,9.64461e-06,1.27138e-05,9.39318e-06,9.89722e-06,1.45602e-06
1590,8.61931e-06,1.11511e-05,1.10004e-05,9.39337e-06,9.89727e-06,0.000106897
1591,9.21948e-06,9.52591e-06,9.99331e-06,9.39352e-06,9.89734e-06,1.42128e-06
1592,9.78856e-06,1.09919e-05,1.21593e-05,9.39351e-06,9.89739e-06,0.000135889
1593,1.04038e-05,9.41674e-06,1.08623e-05,9.39315e-06,9.89724e-06,1.83893e-06
1594,8.29272e-06,1.1124e-05,1.02876e-05,9.39303e-06,9.89727e-06,0.000127558
1595,8.80692e-06,9.51528e-06,9.25211e-06,9.39297e-06,9.89732e-06,1.63501e-06
1596,9.34326e-06,1.10427e-05,1.14738e-05,9.39292e-06,9.89734e-06,0.000158061
1597,9.9342e-06,9.40747e-06,1.03063e-05,9.39289e-06,9.89735e-06,2.00906e-06
1598,1.05534e-05,1.10074e-05,9.41636e-06,9.39296e-06,9.89723e-06,0.000102519
1599,8.44248e-06,9.67009e-06,1.2211e-05,9.39317e-06,9.89725e-06,1.53452e-06
1600,8.92435e-06,1.12924e-05,1.06825e-05,9.39337e-06,9.8973e-06,0.000126598
1601,9.49143e-06,9.62471e-06,9.88753e-06,9.39351e-06,9.89737e-06,1.746e-06
1602,1.00591e-05,1.11606e-05,1.2017e-05,9.39324e-06,9.89724e-06,0.000120504
1603,8.03023e-06,9.78377e-06,1.12443e-05,9.39316e-06,9.89725e-06,1.56012e-06
1604,8.45608e-06,1.12993e-05,9.95909e-06,9.39311e-06,9.89733e-06,0.000151384
1605,9.06924e-06,9.50919e-06,1.2201e-05,9.39295e-06,9.89735e-06,1.99767e-06
1606,9.65733e-06,1.10351e-05,1.0678e-05,9.3929e-06,9.89736e-06,9.69228e-05
1607,1.02622e-05,9.35783e-06,9.6711e-06,9.39283e-06,9.89722e-06,1.41291e-06
1608,8.07895e-06,1.10143e-05,1.22099e-05,9.39303e-06,9.89726e-06,0.000118014
1609,8.53048e-06,9.38567e-06,1.07484e-05,9.39325e-06,9.89728e-06,1.62551e-06
1610,9.09809e-06,1.09681e-05,9.68364e-06,9.39345e-06,9.89736e-06,0.000111167
1611,9.66954e-06,9.26442e-06,1.20186e-05,9.39354e-06,9.89739e-06,1.45672e-06
1612,1.02819e-05,1.07534e-05,1.06228e-05,9.39322e-06,9.89725e-06,0.000141546
1613,8.16484e-06,9.4837e-06,1.01915e-05,9.39311e-06,9.89726e-06,1.91592e-06
1614,8.64283e-06,1.10194e-05,9.10427e-06,9.39309e-06,9.89734e-06,0.000141867
1615,9.21844e-06,9.33784e-06,1.14701e-05,9.39291e-06,9.89735e-06,1.84058e-06
1616,9.77444e-06,1.08637e-05,1.0189e-05,9.39289e-06,9.89737e-06,9.9183e-05
1617,1.04121e-05,9.34748e-06,9.48221e-06,9.39282e-06,9.89723e-06,1.42641e-06
1618,8.25138e-06,1.10573e-05,1.20774e-05,9.39304e-06,9.89728e-06,0.000107943
1619,8.7516e-06,9.38551e-06,1.07471e-05,9.39326e-06,9.89729e-06,1.42513e-06
1620,9.30215e-06,1.10094e-05,9.82182e-06,9.39341e-06,9.89738e-06,0.000138524
1621,9.87328e-06,9.39511e-06,1.21185e-05,9.39352e-06,9.89739e-06,1.85435e-06
1622,1.05078e-05,1.0924e-05,1.09406e-05,9.39313e-06,9.89725e-06,0.000140032
1623,8.43557e-06,9.61737e-06,1.04394e-05,9.393e-06,9.89727e-06,1.8628e-06
1624,8.91619e-06,1.12804e-05,9.44041e-06,9.39302e-06,9.89735e-06,0.000156318
1625,9.45911e-06,9.61832e-06,1.18804e-05,9.39282e-06,9.89737e-06,1.95269e-06
1626,1.00342e-05,1.11593e-05,1.06441e-05,9.39265e-06,9.89722e-06,9.86505e-05
1627,7.94905e-06,9.848e-06,1.02739e-05,9.39279e-06,9.89724e-06,1.38195e-06
1628,8.37321e-06,1.13669e-05,9.13747e-06,9.39303e-06,9.89731e-06,0.000121769
1629,8.97785e-06,9.53043e-06,1.14058e-05,9.39326e-06,9.89733e-06,1.63323e-06
1630,9.53941e-06,1.10526e-05,1.01195e-05,9.39339e-06,9.89737e-06,0.000126938
1631,1.01542e-05,9.44051e-06,9.36401e-06,9.39318e-06,9.89721e-06,1.68618e-06
1632,7.97064e-06,1.11294e-05,1.1852e-05,9.39314e-06,9.89726e-06,0.000145246
1633,8.46313e-06,9.44542e-06,1.0538e-05,9.393e-06,9.89729e-06,1.87801e-06
1634,9.01572e-06,1.10627e-05,9.61424e-06,9.39304e-06,9.89738e-06,0.000146511
1635,9.55203e-06,9.38474e-06,1.20058e-05,9.39287e-06,9.8974e-06,1.82628e-06
1636,1.01863e-05,1.08782e-05,1.07726e-05,9.39269e-06,9.89724e-06,0.000110404
1637,8.11919e-06,9.59793e-06,1.03759e-05,9.39286e-06,9.89725e-06,1.61812e-06
1638,8.59112e-06,1.11098e-05,9.25572e-06,9.39307e-06,9.89732e-06,0.000136984
1639,9.16904e-06,9.42549e-06,1.16668e-05,9.39329e-06,9.89735e-06,1.84854e-06
1640,9.70693e-06,1.09342e-05,1.04614e-05,9.39341e-06,9.89738e-06,0.000129264
1641,1.03376e-05,9.45977e-06,9.77507e-06,9.39314e-06,9.89723e-06,1.63444e-06
1642,8.2626e-06,1.12041e-05,1.23934e-05,9.39313e-06,9.89727e-06,0.000156994
1643,8.73811e-06,9.50534e-06,1.10703e-05,9.39298e-06,9.8973e-06,2.00887e-06
1644,9.2912e-06,1.11532e-05,1.0172e-05,9.3929e-06,9.89735e-06,0.000103131
1645,9.85297e-06,9.60768e-06,9.4054e-06,9.39286e-06,9.89742e-06,1.41946e-06
1646,1.04596e-05,1.11271e-05,1.17131e-05,9.39267e-06,9.89726e-06,0.000123228
1647,8.49418e-06,9.80891e-06,1.11274e-05,9.39287e-06,9.89728e-06,1.64619e-06
1648,8.93693e-06,1.14614e-05,1.00847e-05,9.39305e-06,9.89732e-06,0.000116379
1649,9.47077e-06,9.82629e-06,9.50238e-06,9.39325e-06,9.89736e-06,1.47011e-06
1650,1.00422e-05,1.13743e-05,1.17144e-05,9.39308e-06,9.89722e-06,0.000143745
1651,7.99084e-06,1.01035e-05,1.11991e-05,9.39312e-06,9.89726e-06,1.85685e-06
1652,8.42775e-06,8.58928e-06,1.01803e-05,9.39303e-06,9.89728e-06,0.000144525
1653,8.99621e-06,1.00086e-05,9.26945e-06,9.39308e-06,9.89735e-06,1.7892e-06
1654,9.50359e-06,8.56998e-06,1.16765e-05,9.39289e-06,9.89738e-06,0.000105886
1655,1.00831e-05,1.0044e-05,1.05114e-05,9.39263e-06,9.89724e-06,1.46354e-06
1656,8.01427e-06,9.0714e-06,1.0356e-05,9.39271e-06,9.89726e-06,0.000107061
1657,8.43195e-06,1.06291e-05,9.35593e-06,9.39286e-06,9.89733e-06,1.35644e-06
1658,8.95946e-06,9.06096e-06,1.17706e-05,9.39308e-06,9.89733e-06,0.000135564
1659,9.46586e-06,1.06006e-05,1.05954e-05,9.39323e-06,9.89736e-06,1.70822e-06
1660,1.00731e-05,9.19334e-06,9.86612e-06,9.393e-06,9.89722e-06,0.000139209
1661,8.05625e-06,1.08709e-05,1.2379e-05,9.39305e-06,9.89726e-06,1.74782e-06
1662,8.51129e-06,9.24257e-06,1.09702e-05,9.39294e-06,9.89729e-06,0.000164573
1663,9.05231e-06,1.08138e-05,1.0051e-05,9.39292e-06,9.89733e-06,2.01547e-06
1664,9.59694e-06,9.35397e-06,9.26655e-06,9.39287e-06,9.89739e-06,9.92012e-05
1665,1.01739e-05,1.08439e-05,1.15307e-05,9.39265e-06,9.89725e-06,1.35493e-06
1666,8.22464e-06,9.67241e-06,1.09437e-05,9.39275e-06,9.89728e-06,0.000120323
1667,8.6519e-06,1.12843e-05,9.94917e-06,9.39292e-06,9.89735e-06,1.56646e-06
1668,9.17244e-06,9.6028e-06,1.2383e-05,9.39311e-06,9.89736e-06,0.000125534
1669,9.76351e-06,1.11366e-05,1.10878e-05,9.39325e-06,9.89739e-06,1.59382e-06
1670,1.03582e-05,9.65195e-06,1.02453e-05,9.39294e-06,9.89721e-06,0.000153376
1671,8.36938e-06,1.14502e-05,9.81331e-06,9.39304e-06,9.89728e-06,1.92614e-06
1672,8.83004e-06,9.70182e-06,1.22073e-05,9.39295e-06,9.89731e-06,9.45271e-05
1673,9.31959e-06,1.1322e-05,1.09675e-05,9.39291e-06,9.89736e-06,1.2909e-06
1674,9.91105e-06,9.84215e-06,1.01811e-05,9.39283e-06,9.89738e-06,0.000114765
1675,1.05225e-05,1.14225e-05,9.3434e-06,9.39269e-06,9.89727e-06,1.49941e-06
1676,8.51842e-06,1.00709e-05,1.20765e-05,9.39278e-06,9.89733e-06,0.000120303
1677,8.98903e-06,8.67055e-06,1.08851e-05,9.39295e-06,9.89734e-06,1.53412e-06
1678,9.45149e-06,1.0192e-05,1.01831e-05,9.3931e-06,9.89737e-06,0.0001367
1679,1.00145e-05,8.91926e-06,9.57428e-06,9.39288e-06,9.89721e-06,1.70742e-06
1680,7.92105e-06,1.05646e-05,1.21077e-05,9.393e-06,9.89726e-06,0.000138111
1681,8.35918e-06,9.12278e-06,1.08006e-05,9.39297e-06,9.89728e-06,1.60693e-06
1682,8.88683e-06,1.06852e-05,9.97289e-06,9.39306e-06,9.89736e-06,0.000102248
1683,9.40371e-06,9.15904e-06,1.2333e-05,9.39296e-06,9.89739e-06,1.38403e-06
1684,1.00078e-05,1.06154e-05,1.10358e-05,9.39273e-06,9.89725e-06,0.00011244
1685,7.95429e-06,9.48431e-06,1.0559e-05,9.3928e-06,9.89726e-06,1.4085e-06
1686,8.39075e-06,1.09754e-05,9.45471e-06,9.39291e-06,9.89734e-06,0.000132238
1687,8.89723e-06,9.36232e-06,1.18108e-05,9.39306e-06,9.89735e-06,1.65996e-06
1688,9.42624e-06,1.08978e-05,1.05262e-05,9.39315e-06,9.89738e-06,0.000136254
1689,1.00494e-05,9.48228e-06,9.76921e-06,9.3929e-06,9.89722e-06,1.66601e-06
1690,7.98297e-06,1.11153e-05,1.22258e-05,9.393e-06,9.89727e-06,0.000165876
1691,8.4441e-06,9.50657e-06,1.08424e-05,9.39296e-06,9.8973e-06,1.95563e-06
1692,8.95239e-06,1.10664e-05,9.95737e-06,9.39304e-06,9.89738e-06,0.000103663
1693,9.52755e-06,9.52621e-06,1.22176e-05,9.39299e-06,9.8974e-06,1.38801e-06
1694,1.01631e-05,1.10415e-05,1.09983e-05,9.39279e-06,9.89726e-06,0.000118977
1695,8.17279e-06,9.80225e-06,1.05414e-05,9.39287e-06,9.89728e-06,1.52975e-06
1696,8.62026e-06,1.13879e-05,9.48385e-06,9.393e-06,9.89736e-06,0.00012496
1697,9.14404e-06,9.77079e-06,1.18867e-05,9.39311e-06,9.89738e-06,1.55852e-06
1698,9.72625e-06,1.13398e-05,1.06794e-05,9.39317e-06,9.8974e-06,0.000155131
1699,1.03879e-05,9.88598e-06,9.9437e-06,9.39289e-06,9.89724e-06,1.93605e-06
1700,8.33711e-06,1.16096e-05,1.24757e-05,9.39298e-06,9.89729e-06,9.97128e-05
1701,8.81861e-06,9.92575e-06,1.11683e-05,9.39297e-06,9.89731e-06,1.32858e-06
1702,9.33497e-06,1.15948e-05,1.02704e-05,9.393e-06,9.89735e-06,0.000113486
1703,9.95207e-06,1.0137e-05,9.44759e-06,9.39307e-06,9.89743e-06,1.41155e-06
1704,1.05797e-05,8.75344e-06,1.20634e-05,9.39283e-06,9.89727e-06,0.000141865
1705,8.56615e-06,1.04338e-05,1.12819e-05,9.39292e-06,9.89732e-06,1.77314e-06
1706,9.00547e-06,9.00381e-06,1.04683e-05,9.39301e-06,9.89734e-06,0.000140649
1707,9.50371e-06,1.07014e-05,9.78687e-06,9.39309e-06,9.89742e-06,1.75244e-06
1708,1.01061e-05,9.51738e-06,1.2245e-05,9.39275e-06,9.89723e-06,0.00014099
1709,8.02162e-06,1.12139e-05,1.15383e-05,9.39285e-06,9.89725e-06,1.6618e-06
1710,8.46996e-06,9.59671e-06,1.04407e-05,9.39288e-06,9.89726e-06,9.95954e-05
1711,9.03578e-06,1.12011e-05,9.55115e-06,9.39302e-06,9.89734e-06,1.30964e-06
1712,9.59978e-06,9.66735e-06,1.17964e-05,9.39303e-06,9.89736e-06,0.000126796
1713,1.02753e-05,1.11783e-05,1.05551e-05,9.39286e-06,9.89723e-06,1.59062e-06
1714,8.18798e-06,1.0012e-05,1.03193e-05,9.39288e-06,9.89728e-06,0.000133281
1715,8.63702e-06,8.66793e-06,9.4561e-06,9.39299e-06,9.89734e-06,1.63786e-06
1716,9.12999e-06,1.01155e-05,1.17681e-05,9.39305e-06,9.89738e-06,0.000159446
1717,9.70062e-06,8.87958e-06,1.07886e-05,9.39306e-06,9.89739e-06,1.95879e-06
1718,1.03228e-05,1.04388e-05,9.98614e-06,9.39279e-06,9.89725e-06,0.000145606
1719,8.28241e-06,9.39626e-06,1.26814e-05,9.39283e-06,9.89726e-06,1.63011e-06
1720,8.7403e-06,1.09444e-05,1.12594e-05,9.39295e-06,9.89729e-06,0.000106731
1721,9.28938e-06,9.47966e-06,1.0486e-05,9.39299e-06,9.89731e-06,1.38189e-06
1722,9.8695e-06,1.10456e-05,9.58317e-06,9.39313e-06,9.8974e-06,0.000115389
1723,1.05437e-05,9.71162e-06,1.19985e-05,9.39292e-06,9.89725e-06,1.41333e-06
1724,8.50761e-06,1.14637e-05,1.1344e-05,9.39293e-06,9.89729e-06,0.000142489
1725,8.98814e-06,9.89277e-06,1.04951e-05,9.39297e-06,9.89731e-06,1.77459e-06
1726,9.49866e-06,1.16162e-05,9.71491e-06,9.39304e-06,9.89739e-06,0.000133153
1727,1.01551e-05,1.011e-05,1.20299e-05,9.39274e-06,9.89724e-06,1.57939e-06
1728,8.16333e-06,9.11358e-06,1.14093e-05,9.39276e-06,9.89725e-06,0.000101105
1729,8.58808e-06,1.05261e-05,1.0335e-05,9.39289e-06,9.89727e-06,1.33386e-06
1730,9.15973e-06,9.02462e-06,9.56946e-06,9.393e-06,9.89731e-06,0.000108927
1731,9.70342e-06,1.05331e-05,1.17674e-05,9.39312e-06,9.89736e-06,1.31026e-06
1732,1.03795e-05,9.26263e-06,1.07494e-05,9.39298e-06,9.89722e-06,0.000136298
1733,8.27862e-06,1.09911e-05,1.04999e-05,9.393e-06,9.89726e-06,1.66491e-06
1734,8.70858e-06,9.53397e-06,9.6803e-06,9.39306e-06,9.89732e-06,0.000124717
1735,9.23799e-06,1.11291e-05,1.19672e-05,9.39305e-06,9.89736e-06,1.47385e-06
1736,9.82518e-06,9.66558e-06,1.08803e-05,9.39303e-06,9.89738e-06,0.000154142
1737,1.0489e-05,1.12417e-05,9.96214e-06,9.39273e-06,9.89726e-06,1.79224e-06
1738,8.46785e-06,1.00183e-05,1.26135e-05,9.39284e-06,9.89729e-06,9.90236e-05
1739,8.95031e-06,8.59773e-06,1.13756e-05,9.39291e-06,9.89731e-06,1.28511e-06
1740,9.4674e-06,1.01159e-05,1.0546e-05,9.39304e-06,9.89733e-06,0.000123689
1741,1.00542e-05,8.8751e-06,9.8016e-06,9.39299e-06,9.89721e-06,1.50464e-06
1742,8.0474e-06,1.05278e-05,1.22787e-05,9.39304e-06,9.89726e-06,0.000120258
1743,8.4913e-06,9.2299e-06,1.11257e-05,9.39306e-06,9.89728e-06,1.42829e-06
1744,9.04537e-06,1.07389e-05,1.02091e-05,9.39307e-06,9.89732e-06,0.000151997
1745,9.60065e-06,9.27069e-06,9.38637e-06,9.39308e-06,9.89737e-06,1.84803e-06
1746,1.02327e-05,1.07508e-05,1.14794e-05,9.39279e-06,9.89723e-06,0.000151353
1747,8.24906e-06,9.62511e-06,1.09342e-05,9.39277e-06,9.89726e-06,1.77097e-06
1748,8.68022e-06,1.1168e-05,9.96872e-06,9.39291e-06,9.89732e-06,0.000103088
1749,9.23481e-06,9.58601e-06,1.2333e-05,9.39301e-06,9.89734e-06,1.37682e-06
1750,9.80086e-06,1.11413e-05,1.10406e-05,9.39316e-06,9.89736e-06,0.000129425
1751,1.04546e-05,9.66913e-06,1.01069e-05,9.39304e-06,9.8972e-06,1.58305e-06
1752,8.42018e-06,1.14156e-05,9.77947e-06,9.39314e-06,9.89728e-06,0.000134185
1753,8.90461e-06,9.79251e-06,1.19684e-05,9.39314e-06,9.8973e-06,1.60911e-06
1754,9.46799e-06,1.13759e-05,1.08577e-05,9.3931e-06,9.89735e-06,0.000159709
1755,1.00549e-05,9.87189e-06,1.00006e-05,9.39277e-06,9.8972e-06,1.93301e-06
1756,8.09088e-06,1.15902e-05,9.61378e-06,9.39283e-06,9.89726e-06,9.8648e-05
1757,8.56018e-06,9.97384e-06,1.17321e-05,9.39281e-06,9.89729e-06,1.27034e-06
1758,9.14007e-06,1.14538e-05,1.05028e-05,9.39293e-06,9.89732e-06,0.000119215
1759,9.73247e-06,9.82869e-06,9.71014e-06,9.39306e-06,9.89737e-06,1.412e-06
1760,1.03498e-05,1.13193e-05,1.17792e-05,9.39301e-06,9.89722e-06,0.000125499
1761,8.32776e-06,1.00845e-05,1.10863e-05,9.3931e-06,9.89726e-06,1.46764e-06
1762,8.80936e-06,8.72298e-06,1.01243e-05,9.39312e-06,9.89728e-06,0.000150294
1763,9.33047e-06,1.01613e-05,9.33338e-06,9.39315e-06,9.89735e-06,1.84177e-06
1764,9.89272e-06,8.75645e-06,1.1713e-05,9.39308e-06,9.89738e-06,0.000136635
1765,1.05198e-05,1.02763e-05,1.07146e-05,9.39279e-06,9.89724e-06,1.56755e-06
1766,8.47249e-06,9.33893e-06,1.04884e-05,9.39277e-06,9.89726e-06,9.99187e-05
1767,8.94931e-06,1.08918e-05,9.53595e-06,9.39289e-06,9.89733e-06,1.28892e-06
1768,9.50863e-06,9.36862e-06,1.18917e-05,9.39299e-06,9.89736e-06,0.000110532
1769,1.00784e-05,1.09257e-05,1.087e-05,9.39295e-06,9.89721e-06,1.29955e-06
1770,8.14286e-06,9.81419e-06,1.04982e-05,9.39309e-06,9.89723e-06,0.000128682
1771,8.58926e-06,1.13384e-05,9.38966e-06,9.3932e-06,9.89731e-06,1.49865e-06
1772,9.20625e-06,9.68276e-06,1.15792e-05,9.3932e-06,9.89734e-06,0.000134606
1773,9.80035e-06,1.1208e-05,1.03565e-05,9.39314e-06,9.89737e-06,1.58124e-06
1774,1.0419e-05,9.7049e-06,9.5615e-06,9.39286e-06,9.89723e-06,0.000163252
1775,8.32896e-06,1.14293e-05,1.20728e-05,9.3929e-06,9.89727e-06,1.92494e-06
1776,8.8387e-06,9.90785e-06,1.07546e-05,9.39288e-06,9.8973e-06,9.65734e-05
1777,9.40268e-06,1.15146e-05,9.86924e-06,9.39302e-06,9.89738e-06,1.23099e-06
1778,9.98567e-06,9.84445e-06,1.22054e-05,9.39312e-06,9.8974e-06,0.000119857
1779,1.06537e-05,1.14066e-05,1.10111e-05,9.39307e-06,9.89723e-06,1.4023e-06
1780,8.60933e-06,1.02151e-05,1.06033e-05,9.39318e-06,9.89728e-06,0.000126462
1781,9.11239e-06,8.81808e-06,9.63238e-06,9.39328e-06,9.89735e-06,1.49686e-06
1782,9.66338e-06,1.02698e-05,1.19293e-05,9.39326e-06,9.89739e-06,0.00015402
1783,1.024e-05,8.91142e-06,1.1009e-05,9.3929e-06,9.89723e-06,1.88534e-06
1784,8.2214e-06,1.06692e-05,1.06428e-05,9.3929e-06,9.89725e-06,0.000141136
1785,8.66002e-06,9.38088e-06,9.66808e-06,9.39291e-06,9.8973e-06,1.60607e-06
1786,9.23827e-06,1.08887e-05,1.18204e-05,9.39299e-06,9.89735e-06,0.000106457
1787,9.829e-06,9.35885e-06,1.0718e-05,9.39304e-06,9.89738e-06,1.40083e-06
1788,1.04431e-05,1.09039e-05,9.81142e-06,9.393e-06,9.89725e-06,0.000117088
1789,8.40441e-06,9.7954e-06,1.24386e-05,9.39314e-06,9.89727e-06,1.39478e-06
1790,8.87878e-06,1.1362e-05,1.09701e-05,9.39323e-06,9.89732e-06,0.000145807
1791,9.44758e-06,9.83526e-06,1.0152e-05,9.39325e-06,9.89733e-06,1.75872e-06
1792,1.00107e-05,1.14419e-05,9.26856e-06,9.393e-06,9.89724e-06,0.000160239
1793,8.10017e-06,1.01741e-05,1.17323e-05,9.39298e-06,9.89727e-06,1.9072e-06
1794,8.54871e-06,8.83277e-06,1.05606e-05,9.39293e-06,9.89727e-06,9.91734e-05
1795,9.11463e-06,1.01701e-05,9.60162e-06,9.39301e-06,9.89735e-06,1.28149e-06
1796,9.68883e-06,8.65395e-06,1.19167e-05,9.39304e-06,9.89737e-06,0.000122523
1797,1.02915e-05,1.01093e-05,1.06784e-05,9.39292e-06,9.89724e-06,1.44349e-06
1798,8.31232e-06,9.25556e-06,1.04257e-05,9.39305e-06,9.89726e-06,0.000127225
1799,8.74453e-06,1.08278e-05,9.45852e-06,9.39321e-06,9.89733e-06,1.48773e-06
1800,9.29237e-06,9.38944e-06,1.17645e-05,9.3933e-06,9.89735e-06,0.00014032
1801,9.85773e-06,1.09468e-05,1.05614e-05,9.39333e-06,9.89739e-06,1.67254e-06
1802,1.04921e-05,9.50432e-06,9.75211e-06,9.39306e-06,9.89725e-06,0.000142307
1803,8.50159e-06,1.12e-05,1.22766e-05,9.39305e-06,9.89728e-06,1.65727e-06
1804,9.02644e-06,9.72683e-06,1.0936e-05,9.39298e-06,9.89729e-06,0.000105143
1805,9.54605e-06,1.13563e-05,1.00209e-05,9.39302e-06,9.89733e-06,1.38147e-06
1806,1.01463e-05,9.87831e-06,9.19551e-06,9.39285e-06,9.89724e-06,0.000115627
1807,8.23478e-06,1.15628e-05,1.16082e-05,9.39291e-06,9.89728e-06,1.36085e-06
1808,8.6859e-06,1.00517e-05,1.04764e-05,9.39302e-06,9.89732e-06,0.000133188
1809,9.23169e-06,8.67407e-06,9.64063e-06,9.39318e-06,9.89738e-06,1.53992e-06
1810,9.80434e-06,1.00166e-05,1.18164e-05,9.39328e-06,9.8974e-06,0.000137194
1811,1.03885e-05,8.61489e-06,1.07257e-05,9.39305e-06,9.89724e-06,1.61441e-06
1812,8.38283e-06,1.03412e-05,1.02949e-05,9.39304e-06,9.89725e-06,0.000163445
1813,8.83025e-06,9.09674e-06,9.41411e-06,9.39302e-06,9.89729e-06,1.92327e-06
1814,9.33143e-06,1.06737e-05,1.1614e-05,9.39302e-06,9.89733e-06,9.64471e-05
1815,9.8806e-06,9.23742e-06,1.05649e-05,9.393e-06,9.89733e-06,1.2698e-06
1816,1.04735e-05,1.08106e-05,9.71922e-06,9.39287e-06,9.89725e-06,0.000119025
1817,8.52912e-06,9.63554e-06,1.22966e-05,9.39296e-06,9.89728e-06,1.43392e-06
1818,9.00128e-06,1.11794e-05,1.08173e-05,9.39304e-06,9.89733e-06,0.000125953
1819,9.52526e-06,9.64813e-06,9.95426e-06,9.39319e-06,9.89738e-06,1.52009e-06
1820,1.00936e-05,1.11306e-05,1.20548e-05,9.39309e-06,9.89724e-06,0.000143418
1821,8.17984e-06,9.92059e-06,1.12905e-05,9.39309e-06,9.89724e-06,1.69401e-06
1822,8.61397e-06,1.14467e-05,1.00871e-05,9.39309e-06,9.89726e-06,0.000146037
1823,9.20303e-06,9.78958e-06,9.02961e-06,9.39306e-06,9.8973e-06,1.69154e-06
1824,9.72552e-06,1.12388e-05,1.10718e-05,9.39309e-06,9.89733e-06,0.000108691
1825,1.03306e-05,9.66792e-06,9.93195e-06,9.39291e-06,9.89721e-06,1.4738e-06
1826,8.28238e-06,1.12453e-05,1.24774e-05,9.39295e-06,9.89726e-06,0.00011878
1827,8.75964e-06,9.68513e-06,1.10393e-05,9.39306e-06,9.89728e-06,1.44907e-06
1828,9.32311e-06,1.12324e-05,9.91843e-06,9.39316e-06,9.89737e-06,0.000135506
1829,9.84185e-06,9.59531e-06,1.22173e-05,9.39326e-06,9.89738e-06,1.60817e-06
1830,1.04753e-05,1.10486e-05,1.08238e-05,9.39312e-06,9.89723e-06,0.000139693
1831,8.48739e-06,9.85935e-06,1.03887e-05,9.39312e-06,9.89724e-06,1.68542e-06
1832,8.96575e-06,1.14089e-05,9.25597e-06,9.39321e-06,9.89729e-06,0.000102991
1833,9.52533e-06,9.71687e-06,1.15478e-05,9.39312e-06,9.8973e-06,1.39989e-06
1834,1.00823e-05,1.12607e-05,1.02884e-05,9.39289e-06,9.89718e-06,0.000110577
1835,8.16441e-06,9.99308e-06,9.95085e-06,9.39299e-06,9.89722e-06,1.34519e-06
1836,8.61209e-06,1.14731e-05,1.19248e-05,9.39304e-06,9.89726e-06,0.000127179
1837,9.21154e-06,9.73712e-06,1.0596e-05,9.39312e-06,9.89729e-06,1.53183e-06
